flight_ID,scheduled_flt_time,actual_flt_time,BGATE_ID
CA1829,2016/9/12 8:30:00,2016/9/12 8:43:00,A16
GA899,2016/9/12 7:45:00,2016/9/12 8:42:00,A103
CZ3573,2016/9/12 8:15:00,2016/9/12 8:41:00,B218
MF1457,2016/9/12 8:15:00,2016/9/12 8:41:00,B218
MU3631,2016/9/12 8:15:00,2016/9/12 8:41:00,B218
CZ3201,2016/9/12 8:25:00,2016/9/12 8:39:00,B202
MU4447,2016/9/12 8:25:00,2016/9/12 8:39:00,B202
MF1097,2016/9/12 8:25:00,2016/9/12 8:39:00,B202
KE5830,2016/9/12 8:20:00,2016/9/12 8:38:00,A108
CZ339,2016/9/12 8:20:00,2016/9/12 8:38:00,A108
MU3596,2016/9/12 8:15:00,2016/9/12 8:36:00,B10
CZ3507,2016/9/12 8:15:00,2016/9/12 8:36:00,B10
MF1387,2016/9/12 8:15:00,2016/9/12 8:36:00,B10
CZ393,2016/9/12 8:20:00,2016/9/12 8:33:00,A110
MF9067,2016/9/12 8:20:00,2016/9/12 8:33:00,A110
MF1274,2016/9/12 8:10:00,2016/9/12 8:31:00,B215
CZ3394,2016/9/12 8:10:00,2016/9/12 8:31:00,B215
HU7131,2016/9/12 8:15:00,2016/9/12 8:31:00,B225
MU4505,2016/9/12 8:10:00,2016/9/12 8:31:00,B215
MU4451,2016/9/12 7:40:00,2016/9/12 8:29:00,B907
CZ3879,2016/9/12 7:40:00,2016/9/12 8:29:00,B907
MF1737,2016/9/12 7:40:00,2016/9/12 8:29:00,B907
MF1035,2016/9/12 8:05:00,2016/9/12 8:27:00,B909
CZ3135,2016/9/12 8:05:00,2016/9/12 8:27:00,B909
MU3697,2016/9/12 8:05:00,2016/9/12 8:27:00,B909
CZ3243,2016/9/12 8:15:00,2016/9/12 8:26:00,B211
CZ363,2016/9/12 8:05:00,2016/9/12 8:24:00,A120
CZ3115,2016/9/12 8:00:00,2016/9/12 8:24:00,B220
MF1017,2016/9/12 8:00:00,2016/9/12 8:24:00,B220
MU3103,2016/9/12 8:00:00,2016/9/12 8:24:00,B220
MF9009,2016/9/12 8:05:00,2016/9/12 8:24:00,A120
CZ8748,2016/9/12 8:05:00,2016/9/12 8:22:00,B09
SV885,2016/9/12 7:25:00,2016/9/12 8:21:00,A109
KY9597,2016/9/12 8:10:00,2016/9/12 8:18:00,A127
CA3783,2016/9/12 8:10:00,2016/9/12 8:18:00,A127
ZH9597,2016/9/12 8:10:00,2016/9/12 8:18:00,A127
MU5742,2016/9/12 8:05:00,2016/9/12 8:17:00,B233
MF3212,2016/9/12 8:05:00,2016/9/12 8:17:00,B233
CZ5968,2016/9/12 8:05:00,2016/9/12 8:17:00,B233
CZ3503,2016/9/12 8:00:00,2016/9/12 8:14:00,B207
MF1383,2016/9/12 8:00:00,2016/9/12 8:14:00,B207
MU3669,2016/9/12 8:00:00,2016/9/12 8:14:00,B207
TG669,2016/9/12 7:45:00,2016/9/12 8:13:00,A104
PG4834,2016/9/12 7:45:00,2016/9/12 8:13:00,A104
9C8856,2016/9/12 8:10:00,2016/9/12 8:12:00,A126
CZ3417,2016/9/12 7:50:00,2016/9/12 8:11:00,B201
MF1297,2016/9/12 7:50:00,2016/9/12 8:11:00,B201
3U3011,2016/9/12 7:50:00,2016/9/12 8:11:00,B201
MU3336,2016/9/12 7:50:00,2016/9/12 8:11:00,B201
HU7069,2016/9/12 6:55:00,2016/9/12 8:09:00,B224
CZ3033,2016/9/12 8:10:00,2016/9/12 8:07:00,A119
MF1705,2016/9/12 7:55:00,2016/9/12 8:06:00,B04
MU3480,2016/9/12 7:55:00,2016/9/12 8:06:00,B04
KL4517,2016/9/12 7:55:00,2016/9/12 8:06:00,B04
CZ3847,2016/9/12 7:55:00,2016/9/12 8:06:00,B04
CZ6888,2016/9/12 7:50:00,2016/9/12 8:04:00,B02
MF4510,2016/9/12 7:50:00,2016/9/12 8:04:00,B02
MU4416,2016/9/12 7:50:00,2016/9/12 8:04:00,B02
HU7361,2016/9/12 8:00:00,2016/9/12 8:03:00,B234
MU3437,2016/9/12 7:50:00,2016/9/12 7:58:00,B222
MF1562,2016/9/12 7:50:00,2016/9/12 7:58:00,B222
CZ3692,2016/9/12 7:50:00,2016/9/12 7:58:00,B222
MF1641,2016/9/12 6:45:00,2016/9/12 7:56:00,B221
MU3621,2016/9/12 6:45:00,2016/9/12 7:56:00,B221
CZ3775,2016/9/12 6:45:00,2016/9/12 7:56:00,B221
VN503,2016/9/12 7:15:00,2016/9/12 7:56:00,A111
CZ3695,2016/9/12 7:40:00,2016/9/12 7:52:00,B212
MU3691,2016/9/12 7:40:00,2016/9/12 7:52:00,B212
MF1565,2016/9/12 7:40:00,2016/9/12 7:52:00,B212
KY9123,2016/9/12 7:35:00,2016/9/12 7:47:00,A16
CA3602,2016/9/12 7:35:00,2016/9/12 7:47:00,A16
ZH9123,2016/9/12 7:35:00,2016/9/12 7:47:00,A16
CZ340,2016/9/12 7:30:00,2016/9/12 7:46:00,"A121,B01"
CA3563,2016/9/12 7:40:00,2016/9/12 7:45:00,A131
ZH9757,2016/9/12 7:40:00,2016/9/12 7:45:00,A131
KY9757,2016/9/12 7:40:00,2016/9/12 7:45:00,A131
MH377,2016/9/12 6:40:00,2016/9/12 7:41:00,A107
MU3798,2016/9/12 7:20:00,2016/9/12 7:39:00,B235
KN5820,2016/9/12 7:20:00,2016/9/12 7:39:00,B235
MU5312,2016/9/12 7:30:00,2016/9/12 7:36:00,B228
GS7526,2016/9/12 7:25:00,2016/9/12 7:36:00,B230
CZ9621,2016/9/12 7:30:00,2016/9/12 7:36:00,B228
CZ6200,2016/9/12 7:25:00,2016/9/12 7:34:00,B217
ZH4318,2016/9/12 7:25:00,2016/9/12 7:32:00,A130
SC4318,2016/9/12 7:25:00,2016/9/12 7:32:00,A130
CA4318,2016/9/12 7:25:00,2016/9/12 7:32:00,A130
NH924,2016/9/12 6:15:00,2016/9/12 7:31:00,A106
CA6699,2016/9/12 6:15:00,2016/9/12 7:31:00,A106
ZH3201,2016/9/12 6:15:00,2016/9/12 7:31:00,A106
MF1329,2016/9/12 7:15:00,2016/9/12 7:30:00,B205
MU3538,2016/9/12 7:15:00,2016/9/12 7:30:00,B205
CZ3449,2016/9/12 7:15:00,2016/9/12 7:30:00,B205
CZ3699,2016/9/12 7:10:00,2016/9/12 7:29:00,B03
MF1569,2016/9/12 7:10:00,2016/9/12 7:29:00,B03
MU3588,2016/9/12 7:10:00,2016/9/12 7:29:00,B03
CZ3821,2016/9/12 4:50:00,2016/9/12 7:23:00,B908
MU3586,2016/9/12 4:50:00,2016/9/12 7:23:00,B908
MF1681,2016/9/12 4:50:00,2016/9/12 7:23:00,B908
CZ3383,2016/9/12 7:05:00,2016/9/12 7:21:00,B903
MF1265,2016/9/12 7:05:00,2016/9/12 7:21:00,B903
MU3613,2016/9/12 7:05:00,2016/9/12 7:21:00,B903
MU4492,2016/9/12 7:15:00,2016/9/12 7:17:00,B905
CZ3325,2016/9/12 7:15:00,2016/9/12 7:17:00,B905
MF1209,2016/9/12 7:15:00,2016/9/12 7:17:00,B905
CZ3055,2016/9/12 6:40:00,2016/9/12 7:15:00,A116
CZ3571,2016/9/12 7:00:00,2016/9/12 7:12:00,B203
MF1455,2016/9/12 7:00:00,2016/9/12 7:12:00,B203
MU3657,2016/9/12 7:00:00,2016/9/12 7:12:00,B203
KL4609,2016/9/12 7:00:00,2016/9/12 7:12:00,B203
CZ8633,2016/9/12 7:05:00,2016/9/12 7:11:00,A115
MU3097,2016/9/12 7:00:00,2016/9/12 7:06:00,A129
CZ3999,2016/9/12 7:00:00,2016/9/12 7:06:00,A129
MF1847,2016/9/12 7:00:00,2016/9/12 7:06:00,A129
CZ3501,2016/9/12 6:55:00,2016/9/12 7:05:00,B223
MF1381,2016/9/12 6:55:00,2016/9/12 7:05:00,B223
MU3494,2016/9/12 6:55:00,2016/9/12 7:05:00,B223
MF1184,2016/9/12 7:05:00,2016/9/12 7:04:00,B210
MU3609,2016/9/12 7:05:00,2016/9/12 7:04:00,B210
CZ3294,2016/9/12 7:05:00,2016/9/12 7:04:00,B210
MU3412,2016/9/12 6:50:00,2016/9/12 7:03:00,B213
QF3623,2016/9/12 6:50:00,2016/9/12 7:03:00,B213
CZ3877,2016/9/12 6:50:00,2016/9/12 7:03:00,B213
MF1735,2016/9/12 6:50:00,2016/9/12 7:03:00,B213
CZ3905,2016/9/12 6:55:00,2016/9/12 7:02:00,B204
CZ3035,2016/9/12 6:55:00,2016/9/12 7:01:00,A101
CZ8118,2016/9/12 7:00:00,2016/9/12 6:58:00,B219
OQ2318,2016/9/12 7:00:00,2016/9/12 6:58:00,B219
ZH9487,2016/9/12 6:50:00,2016/9/12 6:53:00,A124
KY9487,2016/9/12 6:50:00,2016/9/12 6:53:00,A124
SC9487,2016/9/12 6:50:00,2016/9/12 6:53:00,A124
CA3518,2016/9/12 6:50:00,2016/9/12 6:53:00,A124
CZ335,2016/9/12 6:30:00,2016/9/12 6:52:00,A105
KL4325,2016/9/12 6:30:00,2016/9/12 6:52:00,A105
KY9425,2016/9/12 6:10:00,2016/9/12 6:49:00,A127
ZH9425,2016/9/12 6:10:00,2016/9/12 6:49:00,A127
CA3425,2016/9/12 6:10:00,2016/9/12 6:49:00,A127
CZ699,2016/9/12 6:35:00,2016/9/12 6:47:00,A117
GJ8700,2016/9/12 6:40:00,2016/9/12 6:46:00,A126
CZ9616,2016/9/12 6:30:00,2016/9/12 6:44:00,B18
MU5310,2016/9/12 6:30:00,2016/9/12 6:44:00,B18
CZ3527,2016/9/12 6:25:00,2016/9/12 6:42:00,B215
MF1407,2016/9/12 6:25:00,2016/9/12 6:42:00,B215
MU4411,2016/9/12 6:25:00,2016/9/12 6:42:00,B215
MU5736,2016/9/12 6:30:00,2016/9/12 6:41:00,B227
CZ9725,2016/9/12 6:30:00,2016/9/12 6:41:00,B227
CZ3705,2016/9/12 6:20:00,2016/9/12 6:39:00,B208
MU3400,2016/9/12 6:20:00,2016/9/12 6:39:00,B208
MF1575,2016/9/12 6:20:00,2016/9/12 6:39:00,B208
CZ397,2016/9/12 6:05:00,2016/9/12 6:38:00,A02
MU8745,2016/9/12 6:30:00,2016/9/12 6:36:00,A108
CZ4852,2016/9/12 6:30:00,2016/9/12 6:36:00,A108
JL088,2016/9/12 6:30:00,2016/9/12 6:36:00,A108
CZ655,2016/9/12 6:15:00,2016/9/12 6:35:00,A01
MU2673,2016/9/12 6:10:00,2016/9/12 6:34:00,B233
MF8334,2016/9/12 6:25:00,2016/9/12 6:32:00,B214
CZ5240,2016/9/12 6:25:00,2016/9/12 6:32:00,B214
MU4439,2016/9/12 6:25:00,2016/9/12 6:31:00,B202
MF1111,2016/9/12 6:25:00,2016/9/12 6:31:00,B202
CZ3217,2016/9/12 6:25:00,2016/9/12 6:31:00,B202
CA1322,2016/9/12 5:30:00,2016/9/12 6:30:00,A128
ZH1322,2016/9/12 5:30:00,2016/9/12 6:30:00,A128
MU2491,2016/9/12 6:05:00,2016/9/12 6:28:00,B226
CZ9612,2016/9/12 6:05:00,2016/9/12 6:28:00,B226
KN5818,2016/9/12 6:10:00,2016/9/12 6:27:00,B232
MU3796,2016/9/12 6:10:00,2016/9/12 6:27:00,B232
ZH9169,2016/9/12 6:05:00,2016/9/12 6:24:00,A15
CA3445,2016/9/12 6:05:00,2016/9/12 6:24:00,A15
KY9169,2016/9/12 6:05:00,2016/9/12 6:24:00,A15
CZ3085,2016/9/12 6:15:00,2016/9/12 6:24:00,A04
CZ329,2016/9/12 6:00:00,2016/9/12 6:22:00,A05
CA1382,2016/9/12 5:55:00,2016/9/12 6:19:00,A125
SC1382,2016/9/12 5:55:00,2016/9/12 6:19:00,A125
CZ6049,2016/9/12 5:50:00,2016/9/12 6:19:00,A123
KY9665,2016/9/12 6:00:00,2016/9/12 6:18:00,A133
CA3423,2016/9/12 6:00:00,2016/9/12 6:18:00,A133
ZH9665,2016/9/12 6:00:00,2016/9/12 6:18:00,A133
MU3109,2016/9/12 6:00:00,2016/9/12 6:16:00,B201
MF1011,2016/9/12 6:00:00,2016/9/12 6:16:00,B201
CZ3109,2016/9/12 6:00:00,2016/9/12 6:16:00,B201
CZ379,2016/9/12 6:00:00,2016/9/12 6:14:00,"A10,B01"
CZ362,2016/9/12 5:35:00,2016/9/12 6:12:00,"A114,B02"
MF9014,2016/9/12 5:35:00,2016/9/12 6:12:00,"A114,B02"
CZ3625,2016/9/12 5:45:00,2016/9/12 6:10:00,B211
MF1509,2016/9/12 5:45:00,2016/9/12 6:10:00,B211
MU3574,2016/9/12 5:45:00,2016/9/12 6:10:00,B211
CZ3795,2016/9/12 5:50:00,2016/9/12 6:07:00,B07
MF1655,2016/9/12 5:50:00,2016/9/12 6:07:00,B07
MU4480,2016/9/12 5:50:00,2016/9/12 6:07:00,B07
MF4372,2016/9/12 5:55:00,2016/9/12 6:06:00,B222
MU3648,2016/9/12 5:55:00,2016/9/12 6:06:00,B222
CZ6732,2016/9/12 5:55:00,2016/9/12 6:06:00,B222
FM9358,2016/9/12 5:50:00,2016/9/12 6:04:00,B225
MU9358,2016/9/12 5:50:00,2016/9/12 6:04:00,B225
MF1305,2016/9/12 5:55:00,2016/9/12 6:03:00,B209
MU4522,2016/9/12 5:55:00,2016/9/12 6:03:00,B209
3U3021,2016/9/12 5:55:00,2016/9/12 6:03:00,B209
CZ3425,2016/9/12 5:55:00,2016/9/12 6:03:00,B209
SQ851,2016/9/12 5:25:00,2016/9/12 6:01:00,A103
VA5656,2016/9/12 5:25:00,2016/9/12 6:01:00,A103
OZ994,2016/9/11 19:00:00,2016/9/12 6:01:00,
ZH9653,2016/9/12 5:40:00,2016/9/12 5:58:00,A132
HU7393,2016/9/12 5:40:00,2016/9/12 5:58:00,B14
CZ3637,2016/9/12 5:35:00,2016/9/12 5:56:00,B219
MF1519,2016/9/12 5:35:00,2016/9/12 5:56:00,B219
MU3426,2016/9/12 5:35:00,2016/9/12 5:56:00,B219
JD5131,2016/9/12 5:45:00,2016/9/12 5:55:00,B230
MF4052,2016/9/12 5:25:00,2016/9/12 5:53:00,B210
MU3283,2016/9/12 5:25:00,2016/9/12 5:53:00,B210
CZ6342,2016/9/12 5:25:00,2016/9/12 5:53:00,B210
CZ394,2016/9/12 5:20:00,2016/9/12 5:52:00,"A118,B09"
CZ3031,2016/9/12 5:40:00,2016/9/12 5:51:00,A119
MF8386,2016/9/12 5:15:00,2016/9/12 5:49:00,B08
K6669,2016/9/12 5:45:00,2016/9/12 5:49:00,A104
CZ5286,2016/9/12 5:15:00,2016/9/12 5:49:00,B08
FM9166,2016/9/12 5:30:00,2016/9/12 5:48:00,B235
3U8162,2016/9/12 5:20:00,2016/9/12 5:46:00,B17
FM9308,2016/9/12 4:35:00,2016/9/12 5:44:00,B224
MU9308,2016/9/12 4:35:00,2016/9/12 5:44:00,B224
CZ3168,2016/9/12 5:20:00,2016/9/12 5:43:00,B905
CA3369,2016/9/12 5:00:00,2016/9/12 5:40:00,A18
KY9639,2016/9/12 5:00:00,2016/9/12 5:40:00,A18
ZH9639,2016/9/12 5:00:00,2016/9/12 5:40:00,A18
ZH4308,2016/9/12 5:30:00,2016/9/12 5:39:00,A130
CA4308,2016/9/12 5:30:00,2016/9/12 5:39:00,A130
MU2302,2016/9/12 5:25:00,2016/9/12 5:38:00,B228
CZ9597,2016/9/12 5:25:00,2016/9/12 5:38:00,B228
KL4329,2016/9/12 5:20:00,2016/9/12 5:36:00,"A121,B10"
CZ352,2016/9/12 5:20:00,2016/9/12 5:36:00,"A121,B10"
BR708,2016/9/12 5:10:00,2016/9/12 5:35:00,A110
HU8121,2016/9/12 5:10:00,2016/9/12 5:35:00,A110
MF1581,2016/9/12 5:15:00,2016/9/12 5:34:00,B217
CZ3711,2016/9/12 5:15:00,2016/9/12 5:34:00,B217
MU3510,2016/9/12 5:15:00,2016/9/12 5:34:00,B217
MF9051,2016/9/12 4:45:00,2016/9/12 5:31:00,A111
CZ3039,2016/9/12 4:45:00,2016/9/12 5:31:00,A111
CZ621,2016/9/12 4:00:00,2016/9/12 5:28:00,A01
ZH9691,2016/9/12 5:15:00,2016/9/12 5:26:00,A124
MU5322,2016/9/12 5:10:00,2016/9/12 5:25:00,B227
MF1405,2016/9/12 5:00:00,2016/9/12 5:24:00,B205
MU3665,2016/9/12 5:00:00,2016/9/12 5:24:00,B205
CZ3525,2016/9/12 5:00:00,2016/9/12 5:24:00,B205
MF9045,2016/9/12 4:55:00,2016/9/12 5:22:00,A101
CZ3047,2016/9/12 4:55:00,2016/9/12 5:22:00,A101
ZH9575,2016/9/12 5:05:00,2016/9/12 5:22:00,A14
KY9575,2016/9/12 5:05:00,2016/9/12 5:22:00,A14
CA3395,2016/9/12 5:05:00,2016/9/12 5:22:00,A14
HU7243,2016/9/12 5:05:00,2016/9/12 5:20:00,B234
CZ324,2016/9/12 5:00:00,2016/9/12 5:19:00,"A01,B01"
CZ3511,2016/9/12 4:55:00,2016/9/12 5:16:00,B223
MU3492,2016/9/12 4:55:00,2016/9/12 5:16:00,B223
MF1391,2016/9/12 4:55:00,2016/9/12 5:16:00,B223
MU4461,2016/9/12 5:05:00,2016/9/12 5:15:00,B903
CZ3361,2016/9/12 5:05:00,2016/9/12 5:15:00,B903
MF1243,2016/9/12 5:05:00,2016/9/12 5:15:00,B903
HU7806,2016/9/12 4:55:00,2016/9/12 5:12:00,B13
CZ6322,2016/9/12 4:55:00,2016/9/12 5:11:00,B03
KL4438,2016/9/12 4:55:00,2016/9/12 5:11:00,B03
MU3365,2016/9/12 4:55:00,2016/9/12 5:11:00,B03
VN3503,2016/9/12 4:35:00,2016/9/12 5:10:00,A115
CZ373,2016/9/12 4:35:00,2016/9/12 5:10:00,A115
MF9003,2016/9/12 4:35:00,2016/9/12 5:10:00,A115
MF4580,2016/9/12 4:50:00,2016/9/12 5:07:00,B02
CZ6958,2016/9/12 4:50:00,2016/9/12 5:07:00,B02
CZ3221,2016/9/12 4:45:00,2016/9/12 5:07:00,B04
MF1115,2016/9/12 4:45:00,2016/9/12 5:07:00,B04
MU3615,2016/9/12 4:45:00,2016/9/12 5:07:00,B04
MU4414,2016/9/12 4:50:00,2016/9/12 5:07:00,B02
CA4712,2016/9/12 4:50:00,2016/9/12 5:05:00,A15
SC4712,2016/9/12 4:50:00,2016/9/12 5:05:00,A15
KE866,2016/9/12 4:40:00,2016/9/12 5:03:00,A109
ZH1392,2016/9/12 4:35:00,2016/9/12 5:02:00,A127
CA1392,2016/9/12 4:35:00,2016/9/12 5:02:00,A127
CA4356,2016/9/12 4:45:00,2016/9/12 4:59:00,A13
MU9310,2016/9/12 4:30:00,2016/9/12 4:59:00,B15
FM9310,2016/9/12 4:30:00,2016/9/12 4:59:00,B15
ZH4356,2016/9/12 4:45:00,2016/9/12 4:59:00,A13
CA1352,2016/9/12 4:30:00,2016/9/12 4:57:00,A131
SC1352,2016/9/12 4:30:00,2016/9/12 4:57:00,A131
CZ5236,2016/9/12 4:25:00,2016/9/12 4:57:00,B215
MF8330,2016/9/12 4:25:00,2016/9/12 4:57:00,B215
ZH1352,2016/9/12 4:30:00,2016/9/12 4:57:00,A131
CZ6790,2016/9/12 4:45:00,2016/9/12 4:56:00,B212
MU3460,2016/9/12 4:45:00,2016/9/12 4:56:00,B212
MF4419,2016/9/12 4:45:00,2016/9/12 4:56:00,B212
OZ370,2016/9/12 4:20:00,2016/9/12 4:54:00,A106
CZ3487,2016/9/12 4:25:00,2016/9/12 4:53:00,B202
QF3635,2016/9/12 4:25:00,2016/9/12 4:53:00,B202
MU3546,2016/9/12 4:25:00,2016/9/12 4:53:00,B202
MF1367,2016/9/12 4:25:00,2016/9/12 4:53:00,B202
MU5182,2016/9/12 3:55:00,2016/9/12 4:50:00,B13
CZ3195,2016/9/12 4:35:00,2016/9/12 4:47:00,B211
CZ3327,2016/9/12 3:45:00,2016/9/12 4:46:00,B904
MU4490,2016/9/12 3:45:00,2016/9/12 4:46:00,B904
MF1211,2016/9/12 3:45:00,2016/9/12 4:46:00,B904
CZ3103,2016/9/12 4:00:00,2016/9/12 4:45:00,B02
MU3115,2016/9/12 4:00:00,2016/9/12 4:45:00,B02
MF1005,2016/9/12 4:00:00,2016/9/12 4:45:00,B02
DL7818,2016/9/12 4:00:00,2016/9/12 4:45:00,B02
MF9011,2016/9/12 4:40:00,2016/9/12 4:43:00,A02
CZ3081,2016/9/12 4:40:00,2016/9/12 4:43:00,A02
CZ3873,2016/9/12 4:20:00,2016/9/12 4:42:00,B214
MU3496,2016/9/12 4:20:00,2016/9/12 4:42:00,B214
MF1731,2016/9/12 4:20:00,2016/9/12 4:42:00,B214
MF7032,2016/9/12 4:15:00,2016/9/12 4:41:00,B07
NS3204,2016/9/12 4:15:00,2016/9/12 4:41:00,B07
CZ3741,2016/9/12 4:20:00,2016/9/12 4:39:00,B213
QF3631,2016/9/12 4:20:00,2016/9/12 4:39:00,B213
MU4457,2016/9/12 4:20:00,2016/9/12 4:39:00,B213
MF1609,2016/9/12 4:20:00,2016/9/12 4:39:00,B213
CA1318,2016/9/12 3:55:00,2016/9/12 4:38:00,A125
ZH1318,2016/9/12 3:55:00,2016/9/12 4:38:00,A125
SC1318,2016/9/12 3:55:00,2016/9/12 4:38:00,A125
CZ3443,2016/9/12 4:15:00,2016/9/12 4:37:00,B218
MU3332,2016/9/12 4:15:00,2016/9/12 4:37:00,B218
MF1323,2016/9/12 4:15:00,2016/9/12 4:37:00,B218
3U3017,2016/9/12 4:15:00,2016/9/12 4:37:00,B218
CZ3235,2016/9/12 4:00:00,2016/9/12 4:35:00,B221
HU7261,2016/9/12 3:20:00,2016/9/12 4:33:00,B17
CA4898,2016/9/12 4:10:00,2016/9/12 4:31:00,A18
SC4898,2016/9/12 4:10:00,2016/9/12 4:31:00,A18
CZ6563,2016/9/12 4:20:00,2016/9/12 4:29:00,B906
CZ9637,2016/9/12 4:10:00,2016/9/12 4:26:00,B230
MU5258,2016/9/12 4:10:00,2016/9/12 4:26:00,B230
CA3481,2016/9/12 4:10:00,2016/9/12 4:25:00,A14
ZH9661,2016/9/12 4:10:00,2016/9/12 4:25:00,A14
KY9661,2016/9/12 4:10:00,2016/9/12 4:25:00,A14
CZ3869,2016/9/12 3:50:00,2016/9/12 4:23:00,B10
MU3478,2016/9/12 3:50:00,2016/9/12 4:23:00,B10
MF1727,2016/9/12 3:50:00,2016/9/12 4:23:00,B10
CZ3205,2016/9/12 3:10:00,2016/9/12 4:17:00,B902
MU3550,2016/9/12 3:10:00,2016/9/12 4:17:00,B902
MF1101,2016/9/12 3:10:00,2016/9/12 4:17:00,B902
MU5776,2016/9/12 4:05:00,2016/9/12 4:16:00,B232
MU5959,2016/9/12 4:05:00,2016/9/12 4:16:00,B232
MF3232,2016/9/12 4:05:00,2016/9/12 4:16:00,B232
CZ9653,2016/9/12 4:05:00,2016/9/12 4:16:00,B232
HU7838,2016/9/12 3:15:00,2016/9/12 4:14:00,B225
CA1170,2016/9/12 4:00:00,2016/9/12 4:14:00,A13
SC1170,2016/9/12 4:00:00,2016/9/12 4:14:00,A13
CZ3211,2016/9/12 4:05:00,2016/9/12 4:13:00,B210
MU4443,2016/9/12 4:05:00,2016/9/12 4:13:00,B210
MF1105,2016/9/12 4:05:00,2016/9/12 4:13:00,B210
CZ9674,2016/9/12 3:20:00,2016/9/12 4:12:00,B16
MU5212,2016/9/12 3:20:00,2016/9/12 4:12:00,B16
CZ3933,2016/9/12 4:00:00,2016/9/12 4:10:00,B901
MU3638,2016/9/12 3:45:00,2016/9/12 4:05:00,B219
CZ6746,2016/9/12 3:45:00,2016/9/12 4:05:00,B219
MF4382,2016/9/12 3:45:00,2016/9/12 4:05:00,B219
HU7380,2016/9/12 3:55:00,2016/9/12 4:04:00,B226
HU7141,2016/9/12 3:45:00,2016/9/12 4:01:00,B233
Y87141,2016/9/12 3:45:00,2016/9/12 4:01:00,B233
MU3548,2016/9/12 3:50:00,2016/9/12 4:00:00,B09
MF1295,2016/9/12 3:50:00,2016/9/12 4:00:00,B09
CZ3415,2016/9/12 3:50:00,2016/9/12 4:00:00,B09
MU9306,2016/9/12 3:30:00,2016/9/12 3:58:00,B231
FM9306,2016/9/12 3:30:00,2016/9/12 3:58:00,B231
CZ8124,2016/9/12 3:50:00,2016/9/12 3:57:00,B907
OQ2324,2016/9/12 3:50:00,2016/9/12 3:57:00,B907
CZ8671,2016/9/12 3:40:00,2016/9/12 3:55:00,B08
CZ3227,2016/9/12 3:40:00,2016/9/12 3:52:00,B203
CZ3179,2016/9/12 3:40:00,2016/9/12 3:50:00,B208
MU3506,2016/9/12 3:40:00,2016/9/12 3:50:00,B208
MF1075,2016/9/12 3:40:00,2016/9/12 3:50:00,B208
CI8522,2016/9/12 3:30:00,2016/9/12 3:49:00,A116
CZ3097,2016/9/12 3:30:00,2016/9/12 3:49:00,A116
CA3407,2016/9/12 3:35:00,2016/9/12 3:48:00,A15
KY9671,2016/9/12 3:35:00,2016/9/12 3:48:00,A15
ZH9671,2016/9/12 3:35:00,2016/9/12 3:48:00,A15
ZH4306,2016/9/12 3:30:00,2016/9/12 3:47:00,A126
CA4306,2016/9/12 3:30:00,2016/9/12 3:47:00,A126
MU5252,2016/9/12 3:25:00,2016/9/12 3:46:00,B15
CZ9615,2016/9/12 3:25:00,2016/9/12 3:46:00,B15
MU3627,2016/9/12 3:25:00,2016/9/12 3:45:00,B209
CZ3799,2016/9/12 3:25:00,2016/9/12 3:45:00,B209
MF1659,2016/9/12 3:25:00,2016/9/12 3:45:00,B209
CZ9699,2016/9/12 3:20:00,2016/9/12 3:44:00,B14
MU2283,2016/9/12 3:20:00,2016/9/12 3:44:00,B14
CZ3517,2016/9/12 3:20:00,2016/9/12 3:41:00,B07
MF1397,2016/9/12 3:20:00,2016/9/12 3:41:00,B07
MU3623,2016/9/12 3:20:00,2016/9/12 3:41:00,B07
KL4331,2016/9/12 3:20:00,2016/9/12 3:41:00,B07
MF8314,2016/9/12 3:15:00,2016/9/12 3:40:00,B217
MF4279,2016/9/12 3:15:00,2016/9/12 3:34:00,B211
CZ6631,2016/9/12 3:15:00,2016/9/12 3:34:00,B211
MU4514,2016/9/12 3:15:00,2016/9/12 3:34:00,B211
CZ6059,2016/9/12 3:25:00,2016/9/12 3:33:00,A114
SU221,2016/9/12 3:10:00,2016/9/12 3:32:00,A103
TR2987,2016/9/12 2:40:00,2016/9/12 3:30:00,A107
9C8836,2016/9/12 2:40:00,2016/9/12 3:28:00,A130
MF1417,2016/9/12 3:00:00,2016/9/12 3:25:00,B01
MU3661,2016/9/12 3:00:00,2016/9/12 3:25:00,B01
CZ3537,2016/9/12 3:00:00,2016/9/12 3:25:00,B01
CZ3061,2016/9/12 3:00:00,2016/9/12 3:24:00,A01
MF3204,2016/9/12 3:15:00,2016/9/12 3:22:00,B227
CZ5996,2016/9/12 3:15:00,2016/9/12 3:22:00,B227
MF8374,2016/9/12 2:55:00,2016/9/12 3:22:00,B02
MU5732,2016/9/12 3:15:00,2016/9/12 3:22:00,B227
CA3856,2016/9/12 2:50:00,2016/9/12 3:20:00,A124
KY9710,2016/9/12 2:50:00,2016/9/12 3:20:00,A124
ZH9710,2016/9/12 2:50:00,2016/9/12 3:20:00,A124
CA1396,2016/9/12 0:45:00,2016/9/12 3:19:00,A127
ZH1396,2016/9/12 0:45:00,2016/9/12 3:19:00,A127
CZ9672,2016/9/12 2:55:00,2016/9/12 3:17:00,B235
MU5288,2016/9/12 2:55:00,2016/9/12 3:17:00,B235
CZ333,2016/9/12 2:35:00,2016/9/12 3:13:00,A03
SC4320,2016/9/12 2:55:00,2016/9/12 3:13:00,A133
